[2024-10-09 21:35:20] [class-ss-archive-creation-job.php:83] Starting a job; no job is presently running
[2024-10-09 21:35:20] [class-ss-archive-creation-job.php:84] Here's our task list: setup, fetch_urls, generate_404, create_zip_archive, wrapup
[2024-10-09 21:35:20] [class-ss-archive-creation-job.php:102] Pushing first task to queue: setup
[2024-10-09 21:35:21] [class-ss-archive-creation-job.php:136] Current task: setup
[2024-10-09 21:35:21] [class-ss-archive-creation-job.php:153] Performing task: setup
[2024-10-09 21:35:21] [class-ss-task.php:44] Status message: [setup] Setting up
[2024-10-09 21:35:21] [class-ss-setup-task.php:33] Creating archive directory: C:\Users\franz\Local Sites\websitetestbuild\app\public/wp-content/uploads\simply-static\temp-files/simply-static-1-1728509720\
[2024-10-09 21:35:21] [class-ss-setup-task.php:72] Adding origin URL to queue: http://billytheplumber.local/
[2024-10-09 21:35:47] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/6706f7330015e-pG3q94.tmp
[2024-10-09 21:35:47] [class-ss-page-handler.php:38] URL Prepared:http://billytheplumber.local/wp-content/plugins/elementor/assets/js/frontend.js?simply_static_page=2021
[2024-10-09 21:35:47] [class-ss-url-fetcher.php:251] Fetching URL: http://billytheplumber.local/wp-content/plugins/elementor/assets/js/frontend.js?simply_static_page=2021
[2024-10-09 21:35:47] [class-ss-url-fetcher.php:103] Filesize: 105458 bytes
[2024-10-09 21:35:47] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/javascript
[2024-10-09 21:35:47] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/frontend.js
[2024-10-09 21:35:47] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/6706f7330015e-pG3q94.tmp to C:\Users\franz\Local Sites\websitetestbuild\app\public/wp-content/uploads\simply-static\temp-files/simply-static-1-1728509720/wp-content/plugins/elementor/assets/js/frontend.js
[2024-10-09 21:35:47] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-09 21:35:47] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-09 21:35:47] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-09 21:35:47] [class-ss-page.php:119] Checking Content Identical:40c56f26030dc1bc5b1562aebc7c1a354f587c8d===. Value: FALSE
[2024-10-09 21:35:47] [class-ss-fetch-urls-task.php:72] URL: http://billytheplumber.local/wp-content/plugins/elementor/assets/js/frontend.min.js
[2024-10-09 21:35:47] [class-ss-task.php:58] [PAGES STATUS] Remaining:5; Total: 649
[2024-10-09 21:35:47] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-09 21:35:47] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/6706f7330bb14-KXVN3M.tmp
[2024-10-09 21:35:47] [class-ss-page-handler.php:38] URL Prepared:http://billytheplumber.local/wp-content/plugins/elementor/assets/js/frontend.min.js?simply_static_page=2022
[2024-10-09 21:35:47] [class-ss-url-fetcher.php:251] Fetching URL: http://billytheplumber.local/wp-content/plugins/elementor/assets/js/frontend.min.js?simply_static_page=2022
[2024-10-09 21:35:47] [class-ss-url-fetcher.php:103] Filesize: 41172 bytes
[2024-10-09 21:35:47] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/javascript
[2024-10-09 21:35:47] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/frontend.min.js
[2024-10-09 21:35:47] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/6706f7330bb14-KXVN3M.tmp to C:\Users\franz\Local Sites\websitetestbuild\app\public/wp-content/uploads\simply-static\temp-files/simply-static-1-1728509720/wp-content/plugins/elementor/assets/js/frontend.min.js
[2024-10-09 21:35:47] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-09 21:35:47] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-09 21:35:47] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-09 21:35:47] [class-ss-page.php:119] Checking Content Identical:7781d2048e4586ebd6814e63c1dc3734fedce654===. Value: FALSE
[2024-10-09 21:35:47] [class-ss-fetch-urls-task.php:72] URL: http://billytheplumber.local/wp-content/plugins/elementor/assets/js/gutenberg.js
[2024-10-09 21:35:47] [class-ss-task.php:58] [PAGES STATUS] Remaining:4; Total: 649
[2024-10-09 21:35:47] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-09 21:35:47] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/6706f733145c8-BwGE64.tmp
[2024-10-09 21:35:47] [class-ss-page-handler.php:38] URL Prepared:http://billytheplumber.local/wp-content/plugins/elementor/assets/js/gutenberg.js?simply_static_page=2023
[2024-10-09 21:35:47] [class-ss-url-fetcher.php:251] Fetching URL: http://billytheplumber.local/wp-content/plugins/elementor/assets/js/gutenberg.js?simply_static_page=2023
[2024-10-09 21:35:47] [class-ss-url-fetcher.php:103] Filesize: 7681 bytes
[2024-10-09 21:35:47] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/javascript
[2024-10-09 21:35:47] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/gutenberg.js
[2024-10-09 21:35:47] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/6706f733145c8-BwGE64.tmp to C:\Users\franz\Local Sites\websitetestbuild\app\public/wp-content/uploads\simply-static\temp-files/simply-static-1-1728509720/wp-content/plugins/elementor/assets/js/gutenberg.js
[2024-10-09 21:35:47] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-09 21:35:47] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-09 21:35:47] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-09 21:35:47] [class-ss-page.php:119] Checking Content Identical:fea2de31b58a4e94ea65268771dc037ef43fa337===. Value: FALSE
[2024-10-09 21:35:47] [class-ss-fetch-urls-task.php:72] URL: http://billytheplumber.local/wp-content/plugins/elementor/assets/js/gutenberg.min.js
[2024-10-09 21:35:47] [class-ss-task.php:58] [PAGES STATUS] Remaining:3; Total: 649
[2024-10-09 21:35:47] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-09 21:35:47] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/6706f7331f88c-7KDUxX.tmp
[2024-10-09 21:35:47] [class-ss-page-handler.php:38] URL Prepared:http://billytheplumber.local/wp-content/plugins/elementor/assets/js/gutenberg.min.js?simply_static_page=2024
[2024-10-09 21:35:47] [class-ss-url-fetcher.php:251] Fetching URL: http://billytheplumber.local/wp-content/plugins/elementor/assets/js/gutenberg.min.js?simply_static_page=2024
[2024-10-09 21:35:47] [class-ss-url-fetcher.php:103] Filesize: 4117 bytes
[2024-10-09 21:35:47] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/javascript
[2024-10-09 21:35:47] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/gutenberg.min.js
[2024-10-09 21:35:47] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/6706f7331f88c-7KDUxX.tmp to C:\Users\franz\Local Sites\websitetestbuild\app\public/wp-content/uploads\simply-static\temp-files/simply-static-1-1728509720/wp-content/plugins/elementor/assets/js/gutenberg.min.js
[2024-10-09 21:35:47] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-09 21:35:47] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-09 21:35:47] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-09 21:35:47] [class-ss-page.php:119] Checking Content Identical:134a12395d5bdbd98352ac964ec0346ed9e59396===. Value: FALSE
[2024-10-09 21:35:47] [class-ss-fetch-urls-task.php:72] URL: http://billytheplumber.local/wp-content/plugins/elementor/assets/js/image-carousel.4455c6362492d9067512.bundle.min.js
[2024-10-09 21:35:47] [class-ss-task.php:58] [PAGES STATUS] Remaining:2; Total: 649
[2024-10-09 21:35:47] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-09 21:35:47] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/6706f73325aae-3yVlZO.tmp
[2024-10-09 21:35:47] [class-ss-page-handler.php:38] URL Prepared:http://billytheplumber.local/wp-content/plugins/elementor/assets/js/image-carousel.4455c6362492d9067512.bundle.min.js?simply_static_page=2025
[2024-10-09 21:35:47] [class-ss-url-fetcher.php:251] Fetching URL: http://billytheplumber.local/wp-content/plugins/elementor/assets/js/image-carousel.4455c6362492d9067512.bundle.min.js?simply_static_page=2025
[2024-10-09 21:35:47] [class-ss-url-fetcher.php:103] Filesize: 432 bytes
[2024-10-09 21:35:47] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/javascript
[2024-10-09 21:35:47] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/image-carousel.4455c6362492d9067512.bundle.min.js
[2024-10-09 21:35:47] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/6706f73325aae-3yVlZO.tmp to C:\Users\franz\Local Sites\websitetestbuild\app\public/wp-content/uploads\simply-static\temp-files/simply-static-1-1728509720/wp-content/plugins/elementor/assets/js/image-carousel.4455c6362492d9067512.bundle.min.js
[2024-10-09 21:35:47] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-09 21:35:47] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-09 21:35:47] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-09 21:35:47] [class-ss-page.php:119] Checking Content Identical:c039b2a8f9d98a7c3ae6ffe040970e5be0ec460a===. Value: FALSE
[2024-10-09 21:35:47] [class-ss-fetch-urls-task.php:72] URL: http://billytheplumber.local/wp-content/plugins/elementor/assets/js/image-carousel.9399f19d95d7300cbc2e.bundle.js
[2024-10-09 21:35:47] [class-ss-task.php:58] [PAGES STATUS] Remaining:1; Total: 649
[2024-10-09 21:35:47] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-09 21:35:47] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/6706f7332ebcd-5P2pSf.tmp
[2024-10-09 21:35:47] [class-ss-page-handler.php:38] URL Prepared:http://billytheplumber.local/wp-content/plugins/elementor/assets/js/image-carousel.9399f19d95d7300cbc2e.bundle.js?simply_static_page=2026
[2024-10-09 21:35:47] [class-ss-url-fetcher.php:251] Fetching URL: http://billytheplumber.local/wp-content/plugins/elementor/assets/js/image-carousel.9399f19d95d7300cbc2e.bundle.js?simply_static_page=2026
[2024-10-09 21:35:47] [class-ss-url-fetcher.php:103] Filesize: 929 bytes
[2024-10-09 21:35:47] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/javascript
[2024-10-09 21:35:47] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/image-carousel.9399f19d95d7300cbc2e.bundle.js
[2024-10-09 21:35:47] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/6706f7332ebcd-5P2pSf.tmp to C:\Users\franz\Local Sites\websitetestbuild\app\public/wp-content/uploads\simply-static\temp-files/simply-static-1-1728509720/wp-content/plugins/elementor/assets/js/image-carousel.9399f19d95d7300cbc2e.bundle.js
[2024-10-09 21:35:47] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-09 21:35:47] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-09 21:35:47] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-09 21:35:47] [class-ss-page.php:119] Checking Content Identical:83409c70560517b998c00e110d3519f751e33e31===. Value: FALSE
[2024-10-09 21:35:47] [class-ss-task.php:44] Status message: [fetch_urls] Fetched 300 of 649 pages/files
[2024-10-09 21:35:47] [class-ss-archive-creation-job.php:181] We're not done with the fetch_urls task yet
[2024-10-09 21:35:47] [class-ss-archive-creation-job.php:136] Current task: fetch_urls
[2024-10-09 21:35:47] [class-ss-archive-creation-job.php:153] Performing task: fetch_urls
[2024-10-09 21:35:47] [class-ss-fetch-urls-task.php:69] Total pages: 649; Pages remaining: 299
[2024-10-09 21:35:47] [class-ss-fetch-urls-task.php:72] URL: http://billytheplumber.local/wp-content/plugins/elementor/assets/js/import-export-admin.js
[2024-10-09 21:35:47] [class-ss-task.php:58] [PAGES STATUS] Remaining:50; Total: 649
[2024-10-09 21:35:47] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-09 21:35:47] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/6706f7333adbe-yYgnTV.tmp
[2024-10-09 21:35:47] [class-ss-page-handler.php:38] URL Prepared:http://billytheplumber.local/wp-content/plugins/elementor/assets/js/import-export-admin.js?simply_static_page=2027
[2024-10-09 21:35:47] [class-ss-url-fetcher.php:251] Fetching URL: http://billytheplumber.local/wp-content/plugins/elementor/assets/js/import-export-admin.js?simply_static_page=2027
[2024-10-09 21:35:47] [class-ss-url-fetcher.php:103] Filesize: 15473 bytes
[2024-10-09 21:35:47] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/javascript
[2024-10-09 21:35:47] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/import-export-admin.js
[2024-10-09 21:35:47] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/6706f7333adbe-yYgnTV.tmp to C:\Users\franz\Local Sites\websitetestbuild\app\public/wp-content/uploads\simply-static\temp-files/simply-static-1-1728509720/wp-content/plugins/elementor/assets/js/import-export-admin.js
[2024-10-09 21:35:47] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-09 21:35:47] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-09 21:35:47] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-09 21:35:47] [class-ss-page.php:119] Checking Content Identical:2352f16708b26305e96f5dab4cbdfaaa53c7696f===. Value: FALSE
[2024-10-09 21:35:47] [class-ss-fetch-urls-task.php:72] URL: http://billytheplumber.local/wp-content/plugins/elementor/assets/js/import-export-admin.min.js
[2024-10-09 21:35:47] [class-ss-task.php:58] [PAGES STATUS] Remaining:49; Total: 649
[2024-10-09 21:35:47] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-09 21:35:47] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/6706f733443c6-UaFm3I.tmp
[2024-10-09 21:35:47] [class-ss-page-handler.php:38] URL Prepared:http://billytheplumber.local/wp-content/plugins/elementor/assets/js/import-export-admin.min.js?simply_static_page=2028
[2024-10-09 21:35:47] [class-ss-url-fetcher.php:251] Fetching URL: http://billytheplumber.local/wp-content/plugins/elementor/assets/js/import-export-admin.min.js?simply_static_page=2028
[2024-10-09 21:35:47] [class-ss-url-fetcher.php:103] Filesize: 6317 bytes
[2024-10-09 21:35:47] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/javascript
[2024-10-09 21:35:47] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/import-export-admin.min.js
[2024-10-09 21:35:47] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/6706f733443c6-UaFm3I.tmp to C:\Users\franz\Local Sites\websitetestbuild\app\public/wp-content/uploads\simply-static\temp-files/simply-static-1-1728509720/wp-content/plugins/elementor/assets/js/import-export-admin.min.js
[2024-10-09 21:35:47] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-09 21:35:47] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-09 21:35:47] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-09 21:35:47] [class-ss-page.php:119] Checking Content Identical:146d5b3bc0cfb21a8065750e48f9acaba4f6d3e4===. Value: FALSE
[2024-10-09 21:35:47] [class-ss-fetch-urls-task.php:72] URL: http://billytheplumber.local/wp-content/plugins/elementor/assets/js/kit-elements-defaults-editor.js
[2024-10-09 21:35:47] [class-ss-task.php:58] [PAGES STATUS] Remaining:48; Total: 649
[2024-10-09 21:35:47] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-09 21:35:47] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/6706f7334c778-48We7N.tmp
[2024-10-09 21:35:47] [class-ss-page-handler.php:38] URL Prepared:http://billytheplumber.local/wp-content/plugins/elementor/assets/js/kit-elements-defaults-editor.js?simply_static_page=2029
[2024-10-09 21:35:47] [class-ss-url-fetcher.php:251] Fetching URL: http://billytheplumber.local/wp-content/plugins/elementor/assets/js/kit-elements-defaults-editor.js?simply_static_page=2029
[2024-10-09 21:35:47] [class-ss-url-fetcher.php:103] Filesize: 89493 bytes
[2024-10-09 21:35:47] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/javascript
[2024-10-09 21:35:47] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/kit-elements-defaults-editor.js
[2024-10-09 21:35:47] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/6706f7334c778-48We7N.tmp to C:\Users\franz\Local Sites\websitetestbuild\app\public/wp-content/uploads\simply-static\temp-files/simply-static-1-1728509720/wp-content/plugins/elementor/assets/js/kit-elements-defaults-editor.js
[2024-10-09 21:35:47] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-09 21:35:47] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-09 21:35:47] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-09 21:35:47] [class-ss-page.php:119] Checking Content Identical:7951a67d622a61c4dc0d40ad2499ebef87149012===. Value: FALSE
[2024-10-09 21:35:47] [class-ss-fetch-urls-task.php:72] URL: http://billytheplumber.local/wp-content/plugins/elementor/assets/js/kit-elements-defaults-editor.min.js
[2024-10-09 21:35:47] [class-ss-task.php:58] [PAGES STATUS] Remaining:47; Total: 649
[2024-10-09 21:35:47] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-09 21:35:47] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/6706f73358175-Sm1NlB.tmp
[2024-10-09 21:35:47] [class-ss-page-handler.php:38] URL Prepared:http://billytheplumber.local/wp-content/plugins/elementor/assets/js/kit-elements-defaults-editor.min.js?simply_static_page=2030
[2024-10-09 21:35:47] [class-ss-url-fetcher.php:251] Fetching URL: http://billytheplumber.local/wp-content/plugins/elementor/assets/js/kit-elements-defaults-editor.min.js?simply_static_page=2030
[2024-10-09 21:35:47] [class-ss-url-fetcher.php:103] Filesize: 36209 bytes
[2024-10-09 21:35:47] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/javascript
[2024-10-09 21:35:47] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/kit-elements-defaults-editor.min.js
[2024-10-09 21:35:47] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/6706f73358175-Sm1NlB.tmp to C:\Users\franz\Local Sites\websitetestbuild\app\public/wp-content/uploads\simply-static\temp-files/simply-static-1-1728509720/wp-content/plugins/elementor/assets/js/kit-elements-defaults-editor.min.js
